				ལེའུ་བཞི་པ། རི་མོའི་རྣམ་འགྱུར་དང་མན་ངག་གྱི་བགྲང་ཚུལ།	
			རྒྱུད་དོན་སྙིང་པོ་བསྡུས་པའི་ཟླ་ཟེར་ལས།		
				ལེའུ་བཅུ་དྲུག་པ། གཞུང་འདིར་འཇུག་པའི་ཚད་དང་འཇུག་ཚུལ་བསྟན་པའི་སྐོར།	
		འབྱུང་རྩིས།			
			རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནག་རྩིས་ཀྱི་རབ་བྱེད་ལས།		
				སྐབས་དང་པོ། སྐོར་འགོ་བསྟན་པ།	
			བྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།		
				ལེའུ་དང་པོ། སྐོར་འགོ་སྤྱིའི་རྣམ་བཞག་བསྟན་པའི་ལེའུ།	
		ལྷན་ཐབས།			
			བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།		
				རབ་ཏུ་བྱེད་པ་དང་པོ། སྔོན་འགྲོའི་སྐབས།	
			ལག་ལེན།		
				བོད་ཀྱི་སྲོལ་རྒྱུན་ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་བའི་བོད་རྩིས་རིག་པའི་རྣམ་བཤད་ཀུན་གསལ་ཡིད་ཀྱི་མེ་ལོང་།	
				ལེའུ་གཉིས་པ། ལེ་ཐོའི་མཚན་ཉིད་དང༌དབྱེ་བ་བསྟན་པ།	
				ལེའུ་གསུམ་པ། ལེ་ཐོའི་ཁ་བྱང་དང་མཚོན་བྱ་རི་མོའི་ངོ་སྤྲོད།	
				ལེའུ་བཞི་པ། ལེ་ཐོ་ལྟ་སྟངས་དངོས་བཤད་པ།	
				ལོ་ཐོའི་ཚེས་ཁོངས་ཀྱི་ཚེས་དང་གཟའ་སྐར་འཕྲོད་སྦྱོར་སོགས་ཀྱི་འབྲས་བུ་གསལ་བར་བཏུས་པ་ཞེས་པ།	
				ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་ཉིན་རེའི་ཚེས་ཆ་འདོན་སྟངས་ཀྱི་ལག་ལེན།	
				ལོ་གཅིག་ཀེག་རྩིས་བྲེ་གང་རྡེལ་དྲུག་མའི་རྩིས་འབྲས་འདོན་སྟངས།	
				འབྱུང་རྩིས་ལུགས་ཀྱི་གཏན་ལེ་སྦྱོར་དཀྲོལ།	
			རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།		
				བཻ་ཌཱུར་དཀར་པོ།	
				རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།	
				རྩིས་གཞུང་མེ་ཏོག་ཕྲེང་མཛེས།	
				དག་པ་གསེར་མདོ།	
				གནམ་ས་སྣང་བརྒྱད།	
				མི་ཕམ་རིན་པོ་ཆེའི་རྩིས་གཞུང་གསུང་པོད།༼ག བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།	
	སློབ་དུས་གཉིས་པ།				
		བློ་འཛིན།			
			སྐར་རྩིས།		
				སྲོལ་རྒྱུན་ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་བའི་རྩིས་རིག་པའི་རྣམ་བཤད་ཀུན་གསལ་ཡིད་ཀྱི་མེ་ལོང་།	
				ལེའུ་ལྔ་པ། ལྷན་ཐབས་དང་པོ་ལས། ལེ་ཐོའི་ཚེས་ཁོངས་ཀྱི་ཚེས་དང་གཟའ་སྐར་འཕྲོད་སྦྱོར་སོགས་ཀྱི་འབྲས་བུ་གསལ་བར་བཏུས་པ་བཞུགས།	
			འབྱུང་རྩིས།		
				རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནག་རྩིས་ཀྱི་རབ་བྱེད་ལས། སྐབས་གཉིས་པ། ཀེག་རྩིས་ཀྱི་སྐབས།	
			འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།		
				ལེའུ་གསུམ་པ། ནམ་གཞག་གཏན་གྱི་མཐའ་རྩིས་བཤད་པའི་ལེའུ།	
		བཤད་ཁྲིད།			
			སྐར་རྩིས། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།		
				སྐབས་ལྔ་པ། གཟའ་ལྔའི་སྐབས་ལས། ཉིན་ཞག་གཟའ་ལྔའི་རི་མོ།	
				སྐབས་བདུན་པ། ཞག་གསུམ་གྱི་རྣམ་པར་དབྱེ་ལས།	
				ཉི་ཟླའི་ཞག་གསུམ་དཀྱིལ་འཁོར་ལོངས་སྤྱོད་རྣམ་པར་དབྱེ་བ།	
				རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།	
				ལེའུ་དྲུག་པ། གྲུབ་མཐའི་ཞག་གསུམ་ལས་ཉིན་ཞག་གཟའ་ལྔའི་རི་མོ།	
				ལེའུ་དགུ་པ། ཉི་ཟླའི་ཞག་གསུམ་སྐོར།	
			འབྱུང་རྩིས། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།		
				ལེའུ་གསུམ་པ། ནམ་གཞག་གཏན་གྱི་མཐའ་རྩིས་བཤད་པའི་ལེའུ།	
			ལྷན་ཐབས།		
				བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད།	
				རབ་བྱེད་གཉིས་པ། སྐྱེས་རྩིས་ཀྱི་རབ་ཏུ་བྱེད་པ།	
				རབ་ཏུ་བྱེད་པའི་སྐབས་དྲུག་པ། ཀེག་རྩིས།	
			ལག་ལེན།		
				ཚེ་ཀེག་རྩིས་ཀྱི་འབྲས་བུ་འདོན་སྟངས་དང་དེ་འབྲེལ་གཏོ་བཅོས་ཁག	
				ལེ་ཐོའི་ས་རིས་རི་མོའི་སྐོར་དཀའ་བཅུ་པར་རམས་འདེགས།	
			རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།		
				བཻ་ཌཱུར་དཀར་པོ།	
				རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།	
				རྩིས་གཞུང་མེ་ཏོག་ཕྲེང་མཛེས།	
				དག་པ་གསེར་མདོ།	
				གནམ་ས་སྣང་བརྒྱད།	
				མི་ཕམ་རིན་པོ་ཆེའི་རྩིས་གཞུང་གསུང་པོད།༼ག བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།	
	སློབ་དུས་གསུམ་པ།				
		བློ་འཛིན།			
			རྩིས་གཞུང་།		
				རྩིས་གཞུང་བཻ་ཌཱུརྱ་དཀར་པོའི་ལེའུ་སུམ་བཅུ་པ།	
			དུས་ཚོད་རྩིས་ལས།		
				སྔོན་འགྲོ་བརྟག་ཐབས་དང་། བདར་གཡང་སྐོར།	
			འབྱུང་རྩིས།		
				འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
				ལེའུ་ལྔ་པ། ལོ་གཅིག་འཁྱུད་སྐོར་ཀེག་རྩིས་ཀྱི་ལེའུ།	
				ལེའུ་བཞི་པ། མཐུན་སྦྱོར་གཉེན་རྩིས་བཤད་པའི་སྐབས།	
				ལེའུ་བདུན་པ། ཟངས་ཀྱམ་རྩིས་ཀྱི་ལེའུ།	
		བཤད་ཁྲིད།			
			སྐར་རྩིས། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།		
				སྐབས་དགུ་པ། ཉི་ཟླར་སྒྲ་གཅན་འཇུག་ཚུལ་བཤད་པ།	
			རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།		
				ལེའུ་ལྔ་པ། སྒྲ་གཅན་གྱི་རི་མོ་དང་། ཉི་ཟླར་སྒྲ་གཅན་འཇུག་ཚུལ་གྱི་རི་མོ།	
			འབྱུང་རྩིས། བྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།		
				ལེའུ་བཞི་པ། མཐུན་སྦྱོར་གཉེན་རྩིས་བཤད་པའི་སྐབས།	
				ལེའུ་དྲུག་པ། སྲིའུ་དང་ནད་པའི་རྩིས།	
			བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།		
				སྐབས་གསུམ་པ་བཞི་པ། བག་རྩིས་དང་ནད་རྩིས་སྐོར།	
			དབྱངས་འཆར། ཀུན་གཟིགས་དབྱངས་འཆར་ཆེན་མོ་ཤེལ་གྱི་མེ་ལོང་ལས།		
				གཟའ་དགུའི་ཚེ་རྩིས་རི་མོ།	
			ལག་ལེན།		
				ལེ་ཐོ་སྦྱོར་གྲོལ།༼དཀའ་བཅུ་པའི་རམས་འདེགས།༽	
				དབྱངས་འཆར་གཟའ་དགུའི་ཚེ་རྩིས་རི་མོ།	
				གཉེན་རྩིས་དང་ནད་པའི་རྩིས་ཀྱི་རྡེལ་བོར་འབྲས་བུ་དོན་སྟངས།	
			རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།		
				རྩིས་གཞུང་པད་དཀར་ཞལ་ལུང༌། 	
				བཻ་ཌཱུར་གཡའ་སེལ། 	
				རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།	
				རྩིས་གཞུང་མེ་ཏོག་ཕྲེང་མཛེས། 	
				བཻ་དཀར་ནག་རྩིས་བརྗེད་བྱང་སྙིང་པོ། 	
				བཻ་དཀར་ལེའུ་བཅུ་གཉིས་པ། 	
				དབྱངས་འཆར་གཟའ་བདུན་མོ་དཔེ། 	
				དབྱངས་འཆར་མཾཀུར། 	
				དབྱངས་འཆར་གཡུལ་རྒྱལ། 	
				བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།	
	སློབ་དུས་བཞི་པ།				
		བློ་འཛིན།			
			སྲོལ་རྒྱུན་ལེ་ཐོ་ལྟ་སྟངས།		
				སྲོལ་རྒྱུན་ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་བའི་རྩིས་རིག་པའི་རྣམ་བཤད་ཀུན་གསལ་ཡིད་ཀྱི་མེ་ལོང་།	
			ལེའུ་ལྔ་པ། ལྷན་ཐབས་གཉིས་པ་ལས།		
				གཟའ་སྐར་སོགས་ཀྱི་བཅོས་ངོ་ལོན་ཆོ་ག་ཉེར་མཁོ།	
			དབྱངས་འཆར་དུས་སྦྱོར་མཾཀུར་ལས།		
				གཞུང་ལ་འཇུག་པའི་ཡན་ལག་ལས། གནས་མལ་བཅུ་གཉིས་ཀྱི་དབྱིབས་དང་དེ་དག་ངོས་འཛིན་སོགས།	
		བཤད་ཁྲིད།			
			སྐར་རྩིས། རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ཞེ་བྱ་ལས།		
				ལེའུ་བརྒྱད་པ། དུས་སྦྱོར་དང་གཟའ་འགྲེམས་བྱ་ཚུལ།	
				ལེའུ་བཅུ་བཞི་པ། ས་དང་ཁྱིམ་གྱི་གོ་ལ་བཤད་པ།	
			རྒྱུད་རྩིས།		
				རྒྱུད་ལུགས་རྩིས་ཀྱི་ལྔ་བསྡུས་རི་མོ།	
			དབྱངས་འཆར་དུས་སྦྱོར་མཾཀུར་ལས།		
				གཞུང་ལ་འཇུག་པའི་ཡན་ལག་ནས་གནས་མལ་བཅུ་གཉིས་ཀྱི་དབྱིབས་དང་དེ་དག་ངོས་འཛིན་སོགས།	
			འབྱུང་རྩིས། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།		
				ལེའུ་བདུན་པ། ཟངས་ཀྱམ་རྩིས་ཀྱི་ལེའུ།	
				ལེའུ་གཉིས་པ། རྒྱ་བོད་སྐོར་མགོ་སུམ་ཅུའི་རྩིས་ཀྱི་ལེའུ།	
		ལྷན་ཐབས།	ལྷན་ཐབས། བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།		
				སྐབས་བཅུ་གཉིས། ཤི་རྩིས་ཀྱི་རབ་ཏུ་བྱེད་པའི་སྐབས།	
			ལག་ལེན།		
				ཟངས་ཀྱམ་རྩིས་ཀྱི་འབྲས་བུ་འདོན་སྟངས་འབྲེལ་གཏོ་བཅོས།	
			རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།		
				རྩིས་གཞུང་པད་དཀར་ཞལ་ལུང༌། 	
				བཻ་ཌཱུར་གཡའ་སེལ། 	
				རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།	
				རྩིས་གཞུང་མེ་ཏོག་ཕྲེང་མཛེས། 	
				བཻ་དཀར་ནག་རྩིས་བརྗེད་བྱང་སྙིང་པོ། 	
				བཻ་དཀར་ལེའུ་བཅུ་གཉིས་པ། 	
				དབྱངས་འཆར་གཟའ་བདུན་མོ་དཔེ། 	
				དབྱངས་འཆར་མཾཀུར། 	
				དབྱངས་འཆར་གཡུལ་རྒྱལ། 	
				བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།	
	 རྩིས་རིག་དཀའ་བཅུ་པ།				
		སློབ་དུས་དང་པོ།			
			བློ་འཛིན།		
				སྐར་རྩིས་རྩ་གཞུང་། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།	
					སྐབས་གཉིས་པ། རྩིས་དཀར་གྱི་རབ་བྱེད་ལས་སྔོན་འགྲོའི་སྐབས།
				རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།	
					ལེའུ་གསུམ་པ། གྲུབ་རྩིས་ཀྱི་ཡན་ལག་ལྔ་བཤད་པ་ལས།
					ལེའུ་བཞི་པ། བྱེད་རྩིས་ཀྱི་ཡན་ལག་ལྔ་བཤད་པ།
			འབྱུང་རྩིས།		
				རྩ་གཞུང་། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནག་རྩིས་ཀྱི་རབ་བྱེད་ལས།	
					སྐབས་དང་པོ། སྐོར་འགོའི་རྣམ་གཞག་བསྟན་པའི་སྐབས།
			བཤད་ཁྲིད།		
				སྐར་རྩིས། རྩ་གཞུང། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།	
					སྐབས་གཉིས་པ། རྩིས་དཀར་གྱི་རབ་བྱེད་ལས་སྔོན་འགྲོའི་སྐབས།
				རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།	
					ལེའུ་གསུམ་པ། གྲུབ་རྩིས་ཀྱི་ཡན་ལག་ལྔ་བཤད་པ་ལས།
					ལེའུ་བཞི་པ། བྱེད་རྩིས་ཀྱི་ཡན་ལག་ལྔ་བཤད་པ།
			ལྷན་ཐབས།		
				བོད་ཀྱི་སྲོལ་རྒྱུན་རྩིས་རིག་ལས་གྲངས་རྩིས་རིག་པའི་རྨང་གཞིའི་ཤེས་བྱ་ངོ་སྤྲོད་ཅེས་པ་ལས།	
					ལེའུ་དང་པོ། བོད་ཀྱི་སྲོལ་རྒྱུན་རྩིས་རིག་གི་ངོ་སྤྲོད།
					ལེའུ་གཉིས་པ། གྲངས་རྩིས་རིག་པའི་སྔོན་འགྲོའི་མན་ངག་རྩ་ཚིག།
					ལེའུ་གསུམ་པ། སྲོལ་རྒྱུན་གྲངས་རྩིས་རིག་པའི་སྐོར།
					ལེའུ་བཞི་པ། རི་མོའི་རྣམ་འགྱུར་དང་མན་ངག་གྱི་བགྲང་ཚུལ།
			མན་ངག་ཁ་སྐོང་།		
				རྒྱུད་དོན་སྙིང་པོ་བསྡུས་པའི་ཟླ་ཟེར་ལས།	
					ལེའུ་བཅུ་དྲུག་པ། གཞུང་འདིར་འཇུག་པའི་ཚད་དང་འཇུག་ཚུལ་བསྟན་པའི་སྐོར།
				འབྱུང་རྩིས། རྩ་གཞུང། རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནས་རྩིས་ཀྱི་རབ་བྱེད་ལས།	
					སྐབས་དང་པོ། སྐོར་འགོ་བསྟན་པ།
				འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
					ལེའུ་དང་པོ། སྐོར་འགོ་སྤྱིའི་རྣམ་བཞག་བསྟན་པའི་ལེའུ།
			ལྷན་ཐབས།		
				བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།	
					རབ་ཏུ་བྱེད་པ་དང་པོ། སྔོན་འགྲོའི་སྐབས།
					བོད་ཀྱི་སྲོལ་རྒྱུན་ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་བའི་བོད་རྩིས་རིག་པའི་རྣམ་བཤད་ཀུན་གསལ་ཡིད་ཀྱི་མེ་ལོང་།
					ལེའུ་གཉིས་པ། ལེ་ཐོའི་མཚན་ཉིད་དང༌དབྱེ་བ་བསྟན་པ།
					ལེའུ་གསུམ་པ། ལེ་ཐོའི་ཁ་བྱང་དང་མཚོན་བྱ་རི་མོའི་ངོ་སྤྲོད།
					ལེའུ་བཞི་པ། ལེ་ཐོ་ལྟ་སྟངས་དངོས་བཤད་པ།
					ལེ་ཐོའི་ཚེས་ཁོངས་ཀྱི་ཚེས་དང་གཟའ་སྐར་འཕྲོད་སྦྱོར་སོགས་ཀྱི་འབྲས་བུ་གསལ་བར་བཏུས་པ་ཞེས་པ།
				ལག་ལེན།	
					ལེ་ཐོ་ལྟ་སྟངས་དང་འབྲེལ་ཉིན་རེའི་ཚེས་ཆ་འདོན་སྟངས་ཀྱི་ལག་ལེན།
					ལོ་གཅིག་ཀེག་རྩིས་བྲེ་གང་རྡེལ་དྲུག་མའི་རྩིས་འབྲས་འདོན་སྟངས།
				རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།	
					བཻ་ཌཱུར་དཀར་པོ། 
					རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།
					དག་པ་གསེར་མདོ། 
					གནམ་ས་སྣང་བརྒྱད།
					མི་ཕམ་རིན་པོ་ཆེའི་རྩིས་གཞུང་གསུང་པོད།༼ག བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།
		སློབ་དུས་གཉིས་པ།			
			བློ་འཛིན།		
				སྐར་རྩིས། རྩ་གཞུང་། རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ཞེས་བྱ་བ་ལས།	
					ལེའུ་ལྔ་པ། སྒྲ་གཅན་གྱི་ངེས་པ་བཤད་པ།
					ལེའུ་དྲུག་པ། ཉིན་ཞག་ལ་སྤྱོད་པའི་གྲུབ་མཐའི་གཟའ་ལྔ་།
					ལེའུ་དགུ་པ། ཞག་གསུམ་ལས། ཉི་ཟླའི་ཞག་གསུམ་སྐོར།
				འབྱུང་རྩིས། ་རྩ་གཞུང་། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
					ལེའུ་གསུམ་པ། ནམ་གཞག་གཏན་གྱི་མཐའ་རྩིས་བཤད་པའི་ལེའུ།
				རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནས་རྩིས་ཀྱི་རབ་བྱེད་ལས།	
					སྐབས་གཉིས་པ། ཀེག་རྩིས་ཀྱི་སྐབས།
			བཤད་ཁྲིད།		
				སྐར་རྩིས། རྩ་གཞུང་། རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ཞེས་བྱ་བ་ལས།	
					ལེའུ་ལྔ་པ། སྒྲ་གཅན་གྱི་ངེས་པ་བཤད་པ།
					ལེའུ་དྲུག་པ། ཉིན་ཞག་ལ་སྤྱོད་པའི་གྲུབ་མཐའི་གཟའ་ལྔ།
					ལེའུ་དགུ་པ། ཞག་གསུམ་དཀྱིལ་འཁོར་ལོངས་སྤྱོད་རྣམ་པར་དབྱེ་བའི་ སྐབས་ལས། ཉི་ཟླའི་ཞག་གསུམ་སྐོར།
					ལེའུ་བཅུ་གསུམ་པ། མགྱོགས་རྩིས་ལ་བརྟེན་ནས་རྀ་ཐུ་སྦྱོར་དཀྲོལ་ལས། བྱེད་གྲུབ་གཉིས་ཀྱི་ལྔ་བསྡུས་རི་མོ།
				།རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་ གྱི་རབ་ཏུ་བྱེད་པ་ལས།	
					སྐབས་བཞི་པ། རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས་ལྔ་བསྡུས་ཀྱི་སྐབས།
				འབྱུང་རྩིས། རྩ་གཞུང་། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
					ལེའུ་གསུམ་པ། ནམ་གཞག་གཏན་གྱི་མཐའ་རྩིས།
				རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་ལས་ནག་རྩིས་ཀྱི་རབ་བྱེད་ལས།	
					སྐབས་གཉིས་པ། ཀེག་རྩིས་ཀྱི་སྐབས།
			ལྷན་ཐབས།		
				བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།	
					རབ་བྱེད་གཉིས་པ། སྐྱེས་རྩིས་ཀྱི་རབ་ཏུ་བྱེད་པ།
					རབ་ཏུ་བྱེད་པའི་སྐབས་དྲུག་པ། ཀེག་རྩིས།
				ལག་ལེན།	
					ལེ་ཐོ་སྦྱོར་དཀྲོལ་སྐོར།
					ཚེ་ཀེག་རྩིས་ཀྱི་འབྲས་བུ་འདོན་སྟངས་དང་དེ་འབྲེལ་གཏོ་བཅོས་ཁག
					གཟའ་རྒྱུ་སྐར་ངོ་སྤྲོད་དང་དུས་རྟགས་ཟིན་བྲིས་འགོད་སྟངས།
				རྩ་གཞུང་དང་འབྲེལ་བའི་ཟུར་བལྟའི་ཕྱག་དཔེ།	
					བཻ་ཌཱུར་དཀར་པོ། 
					རྩིས་གཞུང་ཉིན་བྱེད་སྣང་བ་དང་དེ་འགྲེལ་གསེར་གྱི་ཤིང་རྟ།
					དག་པ་གསེར་མདོ། 
					གནམ་ས་སྣང་བརྒྱད།
					མི་ཕམ་རིན་པོ་ཆེའི་རྩིས་གཞུང་གསུང་པོད།༼ག བོད་ཀྱི་རྩིས་རིག་ཀུན་འདུས་ཆེན་མོ།
		སློབ་དུས་གསུམ་པ།			
			བློ་འཛིན།		
				སྐར་རྩིས། རྩ་གཞུང་། རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།	
					ལེའུ་ལྔ་པ། ཉི་ཟླར་སྒྲ་གཅན་འཇུག་ཚུལ་གྱི་རི་མོ།
					ལེའུ་དྲུག་པ། གྲུབ་མཐའི་གཟའ་ལྔའི་ཁྱིམ་ཞག་རི་མོ།
					ལེའུ་དགུ་པ། གཟའ་ལྔའི་ཞག་གསུམ།
				འབྱུང་རྩིས། རྩ་གཞུང་། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
					ལེའུ་བཞི་པ། མཐུན་སྦྱོར་གཉེན་རྩིས་བཤད་པའི་སྐབས།
					ལེའུ་དྲུག་པ། སྲིའུ་དང་ནད་པའི་རྩིས་ཀྱི་ལེའུ།
			བཤད་ཁྲིད།		
				སྐར་རྩིས། རྩ་གཞུང་། རྩིས་གཞིའི་མན་ངག་རིགས་ལྡན་འཛུམ་པའི་འོད་ཟེར་ལས།	
					ལེའུ་ལྔ་པ། ཉི་ཟླར་སྒྲ་གཅན་འཇུག་ཚུལ་གྱི་རི་མོ།
					ལེའུ་དྲུག་པ། གྲུབ་མཐའི་གཟའ་ལྔའི་ཁྱིམ་ཞག་རི་མོ།
					ལེའུ་དགུ་པ། གཟའ་ལྔའི་ཞག་གསུམ།
					ལེའུ་བཅུ་གསུམ་པ། གཟའ་ལྔའི་མགྱོག་རྩིས་རི་མོ།
				ལེའུ་བཅུ་གཉིས་པ་ལས།	
					ལོ་འཕོ་དབང་ཕྱུག་རྒྱལ་བློན་ཀར་མྱང་དུས་གཟེར་རི་ཤི་ཕག་ཞག རྒྱའི་གསེར་རྩིས་སོགས།
				རྩིས་ཀྱི་ལག་ལེན་འཁྲུལ་མེད་ཉེར་མཁོའི་བུམ་བཟང་གི་རྩིས་དཀར་གྱི་རབ་ཏུ་བྱེད་པ་ལས།	
					སྐབས་ལྔ་པ། གཟའ་ལྔའི་སྐབས།
					སྐབས་བདུན་པ། ཞག་གསུམ་གྱི་རྣམ་པར་དབྱེ་བ་བཤད་པའི་སྐབས།
					སྐབས་བརྒྱད་པ། ལྔ་གཟའི་མགྱོགས་རྩིས་ཀྱི་སྐབས།
				ལྷན་ཐབས།	
					རྒྱུད་དོན་སྙིང་པོ་བསྡུས་པའི་ཟླ་ཟེར་ལས་ཕྱུངས་པའི་ཟླ་ཉི་སྒྲིབ་ཚུལ་ཀྱི་མན་ངག་བློ་ཡི་པད་དཀར་རྒྱས་པའི་འཛུམ་མདངས་ཞེས་བྱ་བ།
				མཧཱ་ཙི་ནའི་རྩིས་གཞུང་འཇམ་དཔལ་རྒྱས་པའི་མཆོད་སྤྲིན་ལས།	
					རྒྱ་རྩིས་ལུགས་ཀྱི་ཉི་ཟླ་འཛིན་ཚུལ།
				མན་ངག་ཁ་བསྐོང་།	
					རྒྱུད་དོན་སྙིང་པོ་ཟླ་ཟེར་ལས་འཕྱུངས་རྒྱུད་ལུགས་རྩིས་ཀྱི་ལྔ་སྒྲ་དང་གཟའ་ལྔའི་རི་མོའི་ལག་ལེན་སྐོར།
				འབྱུང་རྩིས། རྩ་གཞུང་། འབྱུང་རྩིས་མན་ངག་ཟླ་བའི་འོད་ཟེར་ལས།	
					ལེའུ་བཞི་པ། མཐུན་སྦྱོར་གཉེན་རྩིས་བཤད་པའི་སྐབས། 
					ལེའུ་དྲུག་པ། སྲིའུ་དང་ནད་པའི་རྩིས་ཀྱི་ལེའུ།
				ལྷན་ཐབས། བོད་ཀྱི་འབྱུང་རྩིས་ཀུན་འདུས་སྣང་བའི་གཏེར་མཛོད་ལས།	
					སྐབས་གསུམ་པ་བཞི་པ། བག་རྩིས་དང་ནད་རྩིས་སྐོར།
